x2,x5,x6,x7,x3,x8,x4,x1
0.06800993187676785,2024-09-13,S8X 8P,0.6288623955152637,0.44462662189143576,b,1000.0,0.8649076948024416
0.6860031818274798,2024-09-13,zga eu,0.3560054302931651,0.8138938402619716,b,1000.0,0.9177911831446031
0.4925008810007728,2024-09-13,k6l ZU,0.04669012507655956,0.5601788255558149,"[""a"", ""b""]",1000.0,0.3341194236468501
0.6942101846300803,2024-09-13,7Aq pz,0.5493379475084881,0.7132027884428841,b,1000.0,0.971299496237362
0.8835664147312714,2024-09-13,tY4 YE,0.3155994784833085,0.29055175272479006,a,1000.0,0.6355254305890122
0.32503811657338244,2024-09-13,1gH gC,0.3951246064188293,0.48227861638851566,a,1000.0,0.2752741382465038
0.2461358613256297,2024-09-13,hvK lX,0.45858272285484813,0.8648297100054837,b,1000.0,0.17737885433879885
0.9486286735326148,2024-09-13,qrX df,0.13249260361545523,0.7594357957454382,"[""a"", ""b""]",1000.0,0.34689503518603015
0.8971988223298529,2024-09-13,TDH Z3,0.6681847648916428,0.31854276738663034,b,1000.0,0.5830268904614375
0.8325918325844163,2024-09-13,iWp 2P,0.9268448778612026,0.35355833921116864,"[""a"", ""b""]",1000.0,0.49955620869974593
0.4167688419492941,2024-09-13,ICH q7,0.7292605094832257,0.5559987460308652,b,1000.0,0.9593536408514319
0.3942548550195142,2024-09-13,oKn 5i,0.28856169021343103,0.35249150280825126,a,1000.0,0.10427694948622723
0.13368876829845033,2024-09-13,omD 3q,0.9960288911436479,0.5714172867426929,a,1000.0,0.8563668699536178
0.9664120103782886,2024-09-13,xAQ ly,0.24238480804234286,0.6414828825319363,"[""a"", ""b""]",1000.0,0.13428403664966826
0.5392020526635067,2024-09-13,Lxb w7,0.8991234722185507,0.04795184876203584,a,1000.0,0.7114657551943125
0.8074735306173524,2024-09-13,KZA w0,0.8725756016034468,0.9104240962143922,a,1000.0,0.7780180974461479
0.09715264729140627,2024-09-13,5kl MY,0.6254337308975321,0.024870354712844378,a,1000.0,0.6821228260428444
0.785499936456845,2024-09-13,PVs wa,0.5181758465141394,0.093228597607517,"[""a"", ""b""]",1000.0,0.2533325035839228
0.9063963463804509,2024-09-13,3l9 qn,0.28110850060301074,0.804312437469362,"[""a"", ""b""]",1000.0,0.5790264789713592
0.47462596231911425,2024-09-13,T7Z 9K,0.1383449894200668,0.6368876890911953,b,1000.0,0.02563521820531367
0.8849268117151876,2024-09-13,Tob UO,0.6958030536479275,0.06871141199273112,a,1000.0,0.2689344939842988
0.5163113502250205,2024-09-13,T8F MD,0.2245040890501233,0.2795364941699744,"[""a"", ""b""]",1000.0,0.5236197968654434
0.23096367251383887,2024-09-13,QrC HF,0.5939805275561324,0.7564851655494539,b,1000.0,0.5057560512850544
0.32831626691946836,2024-09-13,8ic 2S,0.8339272858825184,0.45899747426731985,b,1000.0,0.8137478230097234
0.1675117615344911,2024-09-13,PtG wY,0.7821462340315976,0.18564654959947313,"[""a"", ""b""]",1000.0,0.45471396130122355
0.4937018191451289,2024-09-13,Ift Rp,0.26572378907285354,0.3059621792004179,a,1000.0,0.751835395550866
0.13637463649934378,2024-09-13,Tj0 UD,0.531215702710884,0.6619436615263775,a,1000.0,0.9479780100462468
0.6764196982181914,2024-09-13,WRK oJ,0.34261120624184904,0.2109127077956291,b,1000.0,0.7832829360989214
0.20791153292648912,2024-09-13,me9 XX,0.3158118011354356,0.07540702363969576,"[""a"", ""b""]",1000.0,0.521724932328797
0.6616754489949345,2024-09-13,oZ3 yU,0.9890218268230772,0.33600217045066594,b,1000.0,0.8292175198389208
0.10125147225337561,2024-09-13,eTz jS,0.4714182634365034,0.03381781552041574,b,1000.0,0.7252454915180828
0.9670037281311693,2024-09-13,SeM 5I,0.8564854924956804,0.1277978366818997,b,1000.0,0.15528453097570483
0.7141334764171239,2024-09-13,moR L0,0.20035370336511604,0.8771571349439659,a,1000.0,0.22918241695346508
0.6471049310284906,2024-09-13,Mhb 7C,0.9446586175412742,0.9435496704514134,b,1000.0,0.7970021778995332
0.10243048376457209,2024-09-13,wwb i1,0.9478511048500998,0.588053648505536,"[""a"", ""b""]",1000.0,0.28952691600585234
0.03206026555672059,2024-09-13,bHU 66,0.9347748224069456,0.33458759982719843,b,1000.0,0.23444214352591453
0.905528278970264,2024-09-13,aaA jP,0.7277522501198793,0.3493764920181477,a,1000.0,0.07042365204653978
0.9149876780766737,2024-09-13,Ibl hv,0.1960113080307916,0.2238689919956366,"[""a"", ""b""]",1000.0,0.19297140422548176
0.8506671761866267,2024-09-13,gFc l9,0.947864301427988,0.3644078972810748,a,1000.0,0.5224505200466256
0.20083350432315006,2024-09-13,2wL 0O,0.8227576962194415,0.11967727889387458,"[""a"", ""b""]",1000.0,0.009432859743326305
0.08782955236404444,2024-09-13,HY1 r6,0.38398302367567017,0.5732885697674749,a,1000.0,0.11141575463213826
0.8890450096485771,2024-09-13,jQi DL,0.7333772195777566,0.8585522174217399,b,1000.0,0.5169783435447686
0.9004892377049114,2024-09-13,eJ5 Jl,0.2214415970566027,0.8285897355514452,a,1000.0,0.41386112885405213
0.05153866031202692,2024-09-13,iV2 CR,0.5554982071899792,0.25511206236266215,b,1000.0,0.3892724017319694
0.7554463398974274,2024-09-13,bjh CS,0.6188169246231645,0.914228131312457,a,1000.0,0.5495228747763327
0.9594691344924146,2024-09-13,5Yv lq,0.8113455148819544,0.5622733682911808,"[""a"", ""b""]",1000.0,0.3539123675256577
0.29354274265519686,2024-09-13,vys 8f,0.8060407892459828,0.08029065028346616,"[""a"", ""b""]",1000.0,0.7834349560726818
0.4063142159796648,2024-09-13,tdK MX,0.5814301544841992,0.22312271695391983,b,1000.0,0.4218945750818859
0.6685105070984761,2024-09-13,YyS rx,0.06030195773545988,0.7614027359557832,a,1000.0,0.8046259090000671
0.8137597099045234,2024-09-13,fh6 VJ,0.7090925951466495,0.2612842406930319,b,1000.0,0.11346965436580392
0.10217217506107101,2024-09-13,wLr Fc,0.610416540165784,0.1681769955717659,a,1000.0,0.28788108723633377
0.4283632735455758,2024-09-13,k0s C0,0.6717893799344732,0.9337164720209016,a,1000.0,0.9610804879353114
0.9375612880133594,2024-09-13,lHI Rx,0.6359251559544863,0.09180574243415562,a,1000.0,0.9915370298327959
0.832019366846869,2024-09-13,z4z 7A,0.3413432699036497,0.8055203776821512,b,1000.0,0.043077562772182554
0.2859657567942233,2024-09-13,BKL yJ,0.27222327745393105,0.23891304963900062,b,1000.0,0.4503200254810771
0.022463988451505323,2024-09-13,fcA xF,0.09270850778791373,0.9129051366172986,a,1000.0,0.8256322775493271
0.9961851688956407,2024-09-13,nl3 66,0.08073607546318373,0.7174764563870218,b,1000.0,0.40372896441126216
0.05907892799994097,2024-09-13,5hQ 8O,0.023117344894343028,0.6307952866062682,b,1000.0,0.21506802824047122
0.10820118611071317,2024-09-13,Pmw q6,0.2320153618660501,0.5403964233914257,a,1000.0,0.5937190604031882
0.6932048550884402,2024-09-13,6Pt Zq,0.7097811597559025,0.855192823663913,b,1000.0,0.23229500324273078
0.9070543166161769,2024-09-13,W2g f7,0.7243287335996555,0.23714775407267263,a,1000.0,0.10189514010659073
0.9109240622896416,2024-09-13,LU2 YF,0.6051212831889258,0.2274649313251219,a,1000.0,0.37439496188256016
0.2849866700248259,2024-09-13,cOG kz,0.7263375184126349,0.4710936838167872,b,1000.0,0.6616866495821445
0.9820379987418404,2024-09-13,vLV j2,0.05166613636538053,0.27252845077121535,a,1000.0,0.8725160817881211
0.37613294925732943,2024-09-13,bUt SU,0.7495114730384782,0.4886703787740946,a,1000.0,0.8419527683813025
0.5606560651922557,2024-09-13,ibv cY,0.18163025258832965,0.7587434769561929,"[""a"", ""b""]",1000.0,0.016659445244304516
0.9999308619638788,2024-09-13,dHK 8k,0.3504480158877902,0.10436973021194862,b,1000.0,0.9623824250181802
0.4712599523610206,2024-09-13,bpm K9,0.8248762732671446,0.8940290034497071,"[""a"", ""b""]",1000.0,0.3589423032950765
0.14857801735676623,2024-09-13,lzd 3M,0.5339277631329543,0.0789819767124974,b,1000.0,0.3502175475821484
0.38605020902362397,2024-09-13,pMs Gr,0.4633135391342732,0.33933138217665404,b,1000.0,0.31968128680277685
0.25451011724511774,2024-09-13,NE3 PY,0.8025988281652127,0.8049565040596053,a,1000.0,0.887618490163172
0.29069690707250917,2024-09-13,txw p7,0.31327374894212345,0.5688491590202531,a,1000.0,0.8448997014875339
0.37369124729004344,2024-09-13,eyu Ok,0.1288832013012684,0.27592506308857834,"[""a"", ""b""]",1000.0,0.34002494448672316
0.6752602107587757,2024-09-13,d5r Zf,0.4608755005468781,0.11458477173079351,b,1000.0,0.22962136815532042
0.46666634179799316,2024-09-13,fHA dJ,0.15168714904215075,0.9953479501296102,b,1000.0,0.6416094724305228
0.1845432991406114,2024-09-13,WJJ PT,0.748142645448323,0.263575140146843,b,1000.0,0.6632579028953342
0.02308205454054324,2024-09-13,AUX 3e,0.8107715601958903,0.0391434454966999,b,1000.0,0.7734510565507665
0.9817325913923381,2024-09-13,J4G SK,0.354597929756742,0.517352505904866,b,1000.0,0.6667471314414837
0.3512457563820657,2024-09-13,Qvh Y0,0.006013068408809663,0.8593347593039812,a,1000.0,0.4147797314734828
0.533138740563431,2024-09-13,5v3 oX,0.8178388439839389,0.02042618239243399,a,1000.0,0.30440344443838274
0.5014895152492526,2024-09-13,pgu KU,0.5540461713739021,0.8304369102038904,"[""a"", ""b""]",1000.0,0.78397052881313
0.6263022535600907,2024-09-13,5Op NU,0.5400677833223111,0.7004122367327129,"[""a"", ""b""]",1000.0,0.09404062194980956
0.560349153481806,2024-09-13,7Ky zo,0.7531118320640975,0.5509122657686961,b,1000.0,0.12083318830826029
0.02847865309122133,2024-09-13,5SD Hk,0.6595185923699497,0.810035818071824,b,1000.0,0.20474799583427394
0.6279992847707165,2024-09-13,n4m is,0.3130224985503698,0.10410258538577644,b,1000.0,0.586043837213102
0.7166120927576128,2024-09-13,ZFZ Zr,0.834975224198142,0.354661170100275,a,1000.0,0.74061458737755
0.014843228926222807,2024-09-13,dWu vn,0.9471303265112107,0.44707683577739976,a,1000.0,0.759584471900962
0.25098264130987713,2024-09-13,FuH eW,0.83835160051173,0.43665193661600954,a,1000.0,0.05339764873017794
0.5134781931336379,2024-09-13,23R Q0,0.26872714010369303,0.3296386748237553,"[""a"", ""b""]",1000.0,0.1437306140705913
0.13053248037726883,2024-09-13,R62 Wg,0.6459298020889911,0.3581866413860254,a,1000.0,0.3008102516954919
0.7732744757734087,2024-09-13,ZfN dm,0.4979771303887429,0.018942520406928343,a,1000.0,0.29913098082391854
0.1620269799956061,2024-09-13,IkS yf,0.10670995891490298,0.7764609076083033,b,1000.0,0.4920324039327707
0.24507654038193427,2024-09-13,9oe F8,0.09820540796159416,0.03454119690968849,"[""a"", ""b""]",1000.0,0.40394215081465135
0.3164659028488441,2024-09-13,mhE qV,0.4140065052373355,0.8008491673156481,b,1000.0,0.11750412924223841
0.8249958514688684,2024-09-13,ohL Ed,0.2887950524997174,0.4150187747786568,"[""a"", ""b""]",1000.0,0.7451927408707418
0.07610256131589155,2024-09-13,myb W5,0.6983436122404441,0.6288937903788244,"[""a"", ""b""]",1000.0,0.5392912151968995
0.27482612590013056,2024-09-13,Q7L 0a,0.9078193108824503,0.4978952033580908,"[""a"", ""b""]",1000.0,0.002651453654651026
0.8039306773656161,2024-09-13,QPF 29,0.23313029629217352,0.0034976054598711004,"[""a"", ""b""]",1000.0,0.002684891318266769
0.10458653841908738,2024-09-13,wNy ox,0.33277678635230357,0.7432238898665602,b,1000.0,0.9384118399750031
0.3683011867035577,2024-09-13,oJs CZ,0.020951337775647172,0.24394589721328652,b,1000.0,0.17507771346328982
0.7571897371411818,2024-09-13,IQH 28,0.5692087668242163,0.7008573294640199,"[""a"", ""b""]",1000.0,0.04542577613138876
0.8637857751622201,2024-09-13,CDV pE,0.17211485373231494,0.4521943818712637,"[""a"", ""b""]",1000.0,0.5927991170845005
0.3994538024328086,2024-09-13,jxP tt,0.5454894080576232,0.8490316970192487,b,1000.0,0.8672056104294401
0.7842397566052286,2024-09-13,EHU Bb,0.896975820007348,0.520415207738203,b,1000.0,0.3539415512982482
0.42126803269462343,2024-09-13,8Wa WP,7.494080946490733e-5,0.5353055597075791,b,1000.0,0.20946046944233288
0.6318613607930939,2024-09-13,vVn 1C,0.4627090942998576,0.7589625104244461,a,1000.0,0.9804584379542465
0.3047855662547583,2024-09-13,mw3 TR,0.7368665325646339,0.26575123759857555,b,1000.0,0.30239578715553517
0.31414058980056714,2024-09-13,PYt 8A,0.6322219481206572,0.5739812363777652,"[""a"", ""b""]",1000.0,0.2927582296360667
0.3528644196659326,2024-09-13,4x8 Fz,0.6734429634482298,0.796079722393019,"[""a"", ""b""]",1000.0,0.09697732345561882
0.3507559539404661,2024-09-13,BRV cn,0.7093451772423212,0.1788475571792164,a,1000.0,0.8868565173081445
0.1765924223913109,2024-09-13,uFW OC,0.5183569618653358,0.9221506307426596,a,1000.0,0.23387637886443313
0.12496119970047825,2024-09-13,aC9 Pv,0.8475885093175624,0.8404911529806217,"[""a"", ""b""]",1000.0,0.7369591388485358
0.9625559477284173,2024-09-13,7ul E9,0.3668636560596933,0.9592966454125869,a,1000.0,0.724377244049452
0.9303208836497655,2024-09-13,56J PB,0.9997228048680833,0.9593190417981552,"[""a"", ""b""]",1000.0,0.12447012826783932
0.42548178788599633,2024-09-13,eta eV,0.29551851758098147,0.07962316006393633,b,1000.0,0.15612131372985083
0.9165363193854236,2024-09-13,Qe4 2g,0.7050640282023598,0.22173222059729725,a,1000.0,0.48864700316570897
0.43891746824172095,2024-09-13,BqE p7,0.5865352306516154,0.026191904670734623,b,1000.0,0.14547838656562428
0.08723014844031873,2024-09-13,CrV Xu,0.5530142846608281,0.6098542160131032,a,1000.0,0.5285751009040336
0.35761065597637276,2024-09-13,4OT gT,0.12464940438039851,0.5461925980411574,a,1000.0,0.37804793526587677
0.6009889977181279,2024-09-13,sBT K0,0.10255760318368401,0.5571686540082726,b,1000.0,0.0839601435145576
0.9534201362477696,2024-09-13,wSw Nl,0.7982634228327508,0.3359810783072982,a,1000.0,0.8340416204863151
0.7673180080114689,2024-09-13,rtl AF,0.028028760828183397,0.3601787834933621,a,1000.0,0.39951295995097813
0.5995751849451653,2024-09-13,rbr 2W,0.43765477540386344,0.8636676001779615,a,1000.0,0.9138833574186631
0.041796122190086216,2024-09-13,hZe aN,0.2609358599623054,0.6316171108126384,a,1000.0,0.946157070220496
0.7891414010381622,2024-09-13,HiZ N8,0.6062026000961802,0.4004359956782183,"[""a"", ""b""]",1000.0,0.09299712440995622
0.7398008466409581,2024-09-13,TBW 3Y,0.7956803233695392,0.5049922461318692,"[""a"", ""b""]",1000.0,0.8562892961860583
0.1256585488280727,2024-09-13,SRc Xn,0.15903517210409213,0.4229704521751039,a,1000.0,0.21043481603402991
0.2548031387148577,2024-09-13,EG9 8O,0.7453501736144978,0.10598084342169867,b,1000.0,0.7692338748458382
0.4621909879928744,2024-09-13,OxZ C5,0.8405931871717366,0.3766487941664943,a,1000.0,0.16158702026223448
0.37673377560672494,2024-09-13,JfQ vS,0.36269857691863816,0.09397662711340149,a,1000.0,0.7692604384969863
0.47708592673830086,2024-09-13,8aQ Zg,0.16974547130261453,0.2648838071249402,"[""a"", ""b""]",1000.0,0.8753115074422565
0.32479474748117876,2024-09-13,xXs hZ,0.15319353838948302,0.3972991597416503,"[""a"", ""b""]",1000.0,0.24307193179834685
0.04861111849502486,2024-09-13,A3E DF,0.9412060693955109,0.8232658672333067,b,1000.0,0.7095983051750249
0.5478280736692304,2024-09-13,QBf Lp,0.3286651659733839,0.8848421227690058,a,1000.0,0.7134415994608309
0.1175418654665008,2024-09-13,SEV iC,0.5162992847566377,0.44763123353480316,b,1000.0,0.7911298157620521
0.9139529004160553,2024-09-13,jI3 rz,0.8516943116198391,0.6115858391899244,a,1000.0,0.6796576565683156
0.22943072275381038,2024-09-13,qEf xo,0.512436981721956,0.24313202056998384,a,1000.0,0.8082096316591658
0.2582425406861426,2024-09-13,mGV Tl,0.6866549942295771,0.004497959527476447,a,1000.0,0.7662652712636203
0.011180962793162608,2024-09-13,n6i uR,0.6607001655216436,0.5464327781821077,b,1000.0,0.23991427635862705
0.0063594932406334514,2024-09-13,f0A ZP,0.10000168975623902,0.9036963949126943,b,1000.0,0.38938447351457617
0.4498615621893428,2024-09-13,baA Yf,0.5178375611733687,0.45629637884249086,a,1000.0,0.15834396322731392
0.8466726004715053,2024-09-13,LTV aC,0.13626093054976196,0.4991791514553924,"[""a"", ""b""]",1000.0,0.34686803523474596
0.04418707183062698,2024-09-13,SZn th,0.6939682525505757,0.6355755859783511,"[""a"", ""b""]",1000.0,0.2917523008130354
0.9776837582853185,2024-09-13,Xn5 5x,0.009973587169042064,0.7206518770069341,b,1000.0,0.39111786953992256
0.16171199755078136,2024-09-13,xDF g8,0.833988017884924,0.10822443733109333,b,1000.0,0.5060015776474985
0.8292155527315305,2024-09-13,Fv3 Rq,0.10767968464978395,0.9947087831730778,"[""a"", ""b""]",1000.0,0.18728383671473992
0.06277313103653714,2024-09-13,Cm2 lT,0.7638126588389815,0.7167535252426634,a,1000.0,0.9281235116774827
0.7729994815445118,2024-09-13,LBM cB,0.5374093057177722,0.06229668528638599,a,1000.0,0.669521740523022
0.27256970920884616,2024-09-13,ZW1 TK,0.5574133126530576,0.8684717734215059,b,1000.0,0.5827368058032559
0.46806497875087416,2024-09-13,c5p n8,0.6829972401780573,0.8253349360997301,"[""a"", ""b""]",1000.0,0.7719777457766428
0.20677404591129267,2024-09-13,jww hH,0.3333865330806489,0.10988720468711033,b,1000.0,0.10784231151348189
0.7024984133044422,2024-09-13,0lp cA,0.1315113152352967,0.5691541861353867,b,1000.0,0.0530285489575576
0.7888608957201095,2024-09-13,od7 Sp,0.23549135785667996,0.6849466519110895,b,1000.0,0.30621976229519876
0.1592756130724189,2024-09-13,sGs 87,0.7691210350392704,0.7360067838813598,a,1000.0,0.9040335620673676
0.9244396987345085,2024-09-13,sqD aO,0.9106503420923541,0.23065592448613736,b,1000.0,0.6403122627543633
0.4651053302260584,2024-09-13,pI6 i7,0.5189088898322789,0.3467733991051404,"[""a"", ""b""]",1000.0,0.9510019375948026
0.4797259349596096,2024-09-13,bCi jd,0.2532114288217173,0.21639398825781764,"[""a"", ""b""]",1000.0,0.7685708731637562
0.8109056293472894,2024-09-13,feq 6w,0.7627923590632815,0.4527274213050898,a,1000.0,0.4479317630440859
0.6643896787478086,2024-09-13,Alq Xe,0.05794940829483475,0.4728785324251701,"[""a"", ""b""]",1000.0,0.9506186150998642
0.6116470082750239,2024-09-13,skc 7E,0.7062462810934789,0.8412763407885832,b,1000.0,0.9110111536028908
0.04088307416864789,2024-09-13,kiv jl,0.3545236792595162,0.7954184201298439,"[""a"", ""b""]",1000.0,0.34969953814050625
0.30150395270609065,2024-09-13,NHw S2,0.2837077222358343,0.20200667151459395,b,1000.0,0.7694351764532102
0.5253204871259157,2024-09-13,AbE 33,0.04911953112498624,0.09165389024755055,"[""a"", ""b""]",1000.0,0.042235044279582135
0.7383609704936179,2024-09-13,sCV nb,0.19119696945156428,0.3037981298976209,"[""a"", ""b""]",1000.0,0.8818166818681689
0.32535231627809025,2024-09-13,lvh za,0.9966127552077596,0.8134990345659623,b,1000.0,0.07301350626565639
0.25947056697876103,2024-09-13,3aq 4q,0.32224134649441183,0.16813787455449192,a,1000.0,0.44306637120293724
0.9379739629622287,2024-09-13,Rpf KW,0.46739535182978065,0.49307019151443954,"[""a"", ""b""]",1000.0,0.12671115805918276
0.3494304895243481,2024-09-13,UcS BN,0.3238086190648689,0.7878249165947984,b,1000.0,0.7835120203171057
0.648183365355398,2024-09-13,5vp Dg,0.5164470527971504,0.6243703785617642,"[""a"", ""b""]",1000.0,0.3012551332868417
0.6692824875185264,2024-09-13,KZV NW,0.5509940055692206,0.512985622139644,a,1000.0,0.5438723356854233
0.2468196189652515,2024-09-13,cn6 En,0.21342160182955716,0.5408026757756514,a,1000.0,0.8147219340008369
0.5832903930519552,2024-09-13,eqP QU,0.7204385184003808,0.026144730612669975,"[""a"", ""b""]",1000.0,0.060504280353469
0.9827716346910246,2024-09-13,Uok gA,0.7361792782353793,0.7888123962144644,"[""a"", ""b""]",1000.0,0.8550586363719039
0.22499648692286767,2024-09-13,Nvr Hs,0.756594157410203,0.15143816780064068,a,1000.0,0.8331637712067768
0.47580113490493026,2024-09-13,zW8 iv,0.17110859589582517,0.7326256094358429,"[""a"", ""b""]",1000.0,0.8178735971089833
0.4816825894918664,2024-09-13,6Ch Ki,0.8607642124747175,0.07398471348446412,"[""a"", ""b""]",1000.0,0.00037522735074013713
0.455362866960194,2024-09-13,DV2 sZ,0.3705136583785057,0.7728375946460987,a,1000.0,0.48345735416474245
0.4614240120820121,2024-09-13,03f C1,0.3811447136255295,0.14626058704637612,a,1000.0,0.3838273635483125
0.30433589329367094,2024-09-13,5sq Jq,0.8518359450247756,0.7305596652157205,"[""a"", ""b""]",1000.0,0.7483310521357592
0.04814802713415911,2024-09-13,3Nu u3,0.78313767185362,0.5643509041349185,"[""a"", ""b""]",1000.0,0.8916412626106043
0.5440009839032175,2024-09-13,iRu 9o,0.5600594937682619,0.06760705549430324,b,1000.0,0.48885447913548596
0.02973721427742748,2024-09-13,1NS t8,0.6980387063039685,0.13114028345754747,a,1000.0,0.13134271891713978
0.0063452882735131055,2024-09-13,0vD Zj,0.46178484179613233,0.7056278170529465,"[""a"", ""b""]",1000.0,0.1717003895422342
0.400666045217296,2024-09-13,T5d 6W,0.9858700703892473,0.5786430276795042,"[""a"", ""b""]",1000.0,0.8632798402591189
0.9035505106524212,2024-09-13,vPi Bu,0.8992614492255969,0.6342524173256339,"[""a"", ""b""]",1000.0,0.4214573009140845
0.2868992932489751,2024-09-13,nci cT,0.7954714145619017,0.18656693174444772,"[""a"", ""b""]",1000.0,0.6566134214457994
0.5219498362491645,2024-09-13,M3k OO,0.7357504177398249,0.2647882561983661,a,1000.0,0.8842735853072485
0.09859057595294018,2024-09-13,vMA kQ,0.5084694393544269,0.09708675169802006,b,1000.0,0.834046232191332
0.47268153168898164,2024-09-13,QYm vH,0.7381760972873077,0.2320852358986797,a,1000.0,0.515343298500011
0.8709181735087012,2024-09-13,gd7 cW,0.9523837401402334,0.9060187053636038,b,1000.0,0.22585228803640467
0.20309464848022674,2024-09-13,94q RB,0.006570684595080145,0.40007992698761397,"[""a"", ""b""]",1000.0,0.7406211993143313
0.45855137874445784,2024-09-13,nEW XX,0.3114069536021552,0.9402547767571214,b,1000.0,0.8881771527961362
0.3419947868816442,2024-09-13,Fd4 LX,0.36163901492478356,0.7807040550981007,b,1000.0,0.482891790327899
0.07509342026344756,2024-09-13,vKg WB,0.2855813365878934,0.6987346470277398,b,1000.0,0.5477881069062159
0.6049301271511691,2024-09-13,vqL 2f,0.8849322772395306,0.31524917029475996,a,1000.0,0.27238095042967947
0.08616007584860064,2024-09-13,uXN 4K,0.5636395863490691,0.1624781450235272,"[""a"", ""b""]",1000.0,0.3983268565299819
0.8839217861728262,2024-09-13,ETk CL,0.44226656324474223,0.3700137379218589,b,1000.0,0.3346081944448085
0.8291942047655393,2024-09-13,w31 bp,0.11639890981814194,0.30436270520592257,"[""a"", ""b""]",1000.0,0.3485356940925254
0.5993283274686084,2024-09-13,dKJ 6j,0.9207235793414028,0.06001552507030605,b,1000.0,0.7380028105490827
0.32967876043494404,2024-09-13,fFc Gq,0.5786944715076422,0.19430117585031081,a,1000.0,0.35329877003896815
0.5955477537726565,2024-09-13,daR Eo,0.4284707601287254,0.934173097475773,b,1000.0,0.8593760719278181
0.26032995436500816,2024-09-13,Szi JD,0.8120373848302929,0.6402713658250132,b,1000.0,0.6169046913823065
0.8543824584822095,2024-09-13,sJR V6,0.5111883772817463,0.6017165863544328,b,1000.0,0.03359772671067485
0.8246007512455545,2024-09-13,y8l cI,0.30693313463476746,0.4798748825278234,"[""a"", ""b""]",1000.0,0.20083470970273964
0.20094568066970142,2024-09-13,MsT NP,0.09393975274025745,0.03833976097460812,a,1000.0,0.7651377875787994
0.8755281956637649,2024-09-13,IdW a0,0.2806870781133436,0.13428697786305954,b,1000.0,0.7331700536830734
0.6682911614454988,2024-09-13,kmt 72,0.25902573736152423,0.28718064722379266,a,1000.0,0.6621990085464758
0.18882253203338129,2024-09-13,ZPJ G8,0.564886412514508,0.4561850139885639,"[""a"", ""b""]",1000.0,0.8606219869155045
0.40001354089117835,2024-09-13,mdI 0s,0.5818096423683261,0.4459340171841645,a,1000.0,0.038408516656977976
0.6825671070003954,2024-09-13,fP2 J8,0.17458852041701767,0.4149400032920104,a,1000.0,0.4513980922580926
0.796045893881928,2024-09-13,LC6 Lc,0.4104966066091671,0.705586314907106,"[""a"", ""b""]",1000.0,0.37861543643703055
0.045236466521395235,2024-09-13,t6C gX,0.04804474664172975,0.5071858810649423,b,1000.0,0.918734867470523
0.38743448342982567,2024-09-13,bxc r9,0.22374044691673312,0.9866406259742116,b,1000.0,0.4041189799812622
0.13535333765289626,2024-09-13,nAo 0j,0.13502583540800528,0.3917025930231579,a,1000.0,0.7451694904209364
0.4100511145681669,2024-09-13,sMl hE,0.9589828268105343,0.9154488803367482,a,1000.0,0.8840183265557738
0.791545932152994,2024-09-13,SF0 wc,0.3421289125723028,0.08990232885564042,a,1000.0,0.12341593872713885
0.944656299061467,2024-09-13,duG eu,0.5850125655455151,0.880212440688848,b,1000.0,0.612629234331536
0.8086041895012539,2024-09-13,eqy wb,0.8931219806496371,0.44083635737388827,b,1000.0,0.1958946769220845
0.5606775378892903,2024-09-13,gVB 0Q,0.7420142556693039,0.3363020931375582,a,1000.0,0.20146563414776075
0.012436706117342045,2024-09-13,xEp ei,0.12226189836803736,0.43734315968294013,b,1000.0,0.7725645522301982
0.5189612379965933,2024-09-13,Lha MZ,0.4583522471570516,0.13235530214552838,b,1000.0,0.4140920429893342
0.6552416795403763,2024-09-13,YnG gM,0.24761043035910701,0.862797668100509,a,1000.0,0.8132609118481373
0.23562257406292608,2024-09-13,B9D Qh,0.3896205730615371,0.1368511151914853,"[""a"", ""b""]",1000.0,0.6171968649074274
0.09180840638686583,2024-09-13,a8Z cf,0.9170519735701022,0.2981659128584291,"[""a"", ""b""]",1000.0,0.11612652464690987
0.3213723985715118,2024-09-13,aDX yY,0.3961421555930925,0.2131781246162936,b,1000.0,0.5010870700156462
0.6483935214927039,2024-09-13,dTz ML,0.2739620590715194,0.22690113489299213,b,1000.0,0.040590127424323885
0.5788189705630922,2024-09-13,iBV Wx,0.5199350052715312,0.8603259764662298,b,1000.0,0.36805483841535747
0.0035616638021698233,2024-09-13,Xi1 om,0.459209515326261,0.375893648812778,"[""a"", ""b""]",1000.0,0.9192575118463788
0.6583090847856127,2024-09-13,P5m LQ,0.12334392691990625,0.8744587150023907,"[""a"", ""b""]",1000.0,0.16807239289732767
0.7984077542610268,2024-09-13,diV dK,0.012074251492755095,0.7312339949413662,a,1000.0,0.7522425257755376
0.05154443128736208,2024-09-13,4Kn jI,0.554492117452587,0.15166012094292391,a,1000.0,0.07994188776784539
0.9891597931386966,2024-09-13,sVC Z1,0.879149408067864,0.026309959618038614,"[""a"", ""b""]",1000.0,0.8925654537124742
0.9731395287446246,2024-09-13,yyx yA,0.5959531927836382,0.7807225821898948,a,1000.0,0.6838639206150872
0.8166267795865174,2024-09-13,tzU KM,0.7058065588490577,0.8270702337682428,"[""a"", ""b""]",1000.0,0.7061950841705327
0.1910869459891007,2024-09-13,l0l TJ,0.4187994868825461,0.12602013715396054,b,1000.0,0.42391905461891766
